Log file open, 02/10/23 17:34:14
[2023.02.10-22.34.20:506][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.10-22.34.20:524][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.10-22.34.20:525][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.10-22.34.20:525][  0]LogInit: Texture streaming: Enabled
[2023.02.10-22.34.20:544][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.10-22.34.20:553][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.10-22.34.20:566][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.10-22.34.20:567][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.10-22.34.20:568][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.10-22.34.20:570][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.10-22.34.20:570][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.10-22.34.20:570][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.10-22.34.20:570][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.10-22.34.20:570][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.10-22.34.20:570][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.10-22.34.20:570][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.10-22.34.20:570][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.10-22.34.20:570][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.10-22.34.20:570][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.10-22.34.20:570][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.10-22.34.20:570][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.10-22.34.20:570][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.10-22.34.20:570][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.10-22.34.20:570][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.10-22.34.20:570][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.10-22.34.20:570][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.10-22.34.20:577][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.10-22.34.20:609][  0]LogAudioMixer: Display: Using Audio Hardware Device Headphones (High Definition Audio Device)
[2023.02.10-22.34.20:610][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.10-22.34.20:612][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.10-22.34.20:612][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.10-22.34.20:613][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.10-22.34.20:613][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.10-22.34.20:614][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.10-22.34.20:614][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.10-22.34.20:614][  0]LogInit: FAudioDevice initialized.
[2023.02.10-22.34.20:614][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.10-22.34.20:626][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.10-22.34.20:632][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.10-22.34.20:632][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.02.10-22.34.20:633][  0]LogLiveCoding: Display: First instance in process group "UE_HorrorJamUE5Project_0x984e53a2", spawning console
[2023.02.10-22.34.20:731][  0]LogLiveCoding: Display: Waiting for server
[2023.02.10-22.34.21:144][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.10-22.34.21:177][  0]LogInit: Transaction tracking system initialized
[2023.02.10-22.34.21:205][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/SourceControl/UncontrolledChangelists.json
[2023.02.10-22.34.21:205][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.10-22.34.21:212][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.007355 seconds (Found 115 uncontrolled assets)
[2023.02.10-22.34.21:240][  0]BlueprintLog: New page: Editor Load
[2023.02.10-22.34.21:359][  0]LocalizationService: Localization service is disabled
[2023.02.10-22.34.21:388][  0]TimingProfiler: Initialize
[2023.02.10-22.34.21:388][  0]TimingProfiler: OnSessionChanged
[2023.02.10-22.34.21:388][  0]LoadingProfiler: Initialize
[2023.02.10-22.34.21:388][  0]LoadingProfiler: OnSessionChanged
[2023.02.10-22.34.21:388][  0]NetworkingProfiler: Initialize
[2023.02.10-22.34.21:388][  0]NetworkingProfiler: OnSessionChanged
[2023.02.10-22.34.21:388][  0]MemoryProfiler: Initialize
[2023.02.10-22.34.21:388][  0]MemoryProfiler: OnSessionChanged
[2023.02.10-22.34.21:625][  0]LogFileCache: Scanning file cache for directory 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/' took 0.01s
[2023.02.10-22.34.21:691][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.10-22.34.21:858][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.10-22.34.21:890][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.10-22.34.21:892][  0]SourceControl: Source control is disabled
[2023.02.10-22.34.21:892][  0]LogUnrealEdMisc: Loading editor; pre map load, took 7.652
[2023.02.10-22.34.21:892][  0]Cmd: MAP LOAD FILE="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/FirstPerson/Maps/FirstPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.10-22.34.21:901][  0]LightingResults: New page: Lighting Build
[2023.02.10-22.34.21:906][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.02.10-22.34.21:906][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-22.34.21:906][  0]MapCheck: New page: Map Check
[2023.02.10-22.34.21:906][  0]LightingResults: New page: Lighting Build
[2023.02.10-22.34.21:910][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.10-22.34.21:913][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.02.10-22.34.22:994][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'FirstPersonMap'.
[2023.02.10-22.34.22:994][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.10-22.34.22:995][  0]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.02.10-22.34.22:995][  0]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.10-22.34.22:995][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.10-22.34.22:995][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.10-22.34.23:332][  0]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.02.10-22.34.23:332][  0]LogWorldPartition: Display: WorldPartition initialize took 336 ms
[2023.02.10-22.34.23:334][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.10-22.34.23:341][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2023.02.10-22.34.23:341][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.10-22.34.23:341][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.196ms to complete.
[2023.02.10-22.34.23:341][  0]LogFileHelpers: Loading map 'FirstPersonMap' took 1.449
[2023.02.10-22.34.23:353][  0]LogUnrealEdMisc: Total Editor Startup Time, took 9.113
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: ================================================
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.10-22.34.23:353][  0]LogShaderCompilers: Display: ================================================
[2023.02.10-22.34.23:492][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-22.34.23:497][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-22.34.23:501][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-22.34.23:505][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-22.34.23:664][  0]LogCEFBrowser: CEF GPU acceleration enabled
[2023.02.10-22.34.23:791][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.10-22.34.23:794][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.10-22.34.23:796][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.10-22.34.23:798][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.10-22.34.23:802][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.10-22.34.23:803][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.10-22.34.23:805][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.10-22.34.23:807][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.10-22.34.23:808][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.10-22.34.23:810][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.10-22.34.24:016][  0]LogSlate: Took 0.000116 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.10-22.34.24:018][  0]LogSlate: Took 0.000767 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.10-22.34.24:021][  0]LogSlate: Took 0.000620 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.10-22.34.24:037][  0]LogViewport: Scene viewport resized to 1011x902, mode Windowed.
[2023.02.10-22.34.24:317][  0]LogStall: Startup...
[2023.02.10-22.34.24:319][  0]LogStall: Startup complete.
[2023.02.10-22.34.24:327][  0]LogLoad: (Engine Initialization) Total time: 10.09 seconds
[2023.02.10-22.34.24:327][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.10-22.34.24:388][  0]LogAssetRegistry: Asset discovery search completed in 7.4554 seconds
[2023.02.10-22.34.24:393][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000004 seconds (updated 0 objects)
[2023.02.10-22.34.24:395][  0]LogTurnkeySupport: Turnkey Device: Win64@DESKTOP-ODL5LOK: (Name=DESKTOP-ODL5LOK, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.10-22.34.24:397][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.02.10-22.34.27:874][304]LogSlate: Took 0.000167 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.10-22.34.27:880][304]LogSlate: Took 0.000753 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.10-22.34.35:439][143]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2023.02.10-22.34.35:473][143]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Levels/Bedroom_Map.Bedroom_Map
[2023.02.10-22.34.35:473][143]Cmd: MAP LOAD FILE="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Levels/Bedroom_Map.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.10-22.34.35:473][143]LightingResults: New page: Lighting Build
[2023.02.10-22.34.35:473][143]LoadErrors: New page: Loading map: Bedroom_Map.umap
[2023.02.10-22.34.35:506][143]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.02.10-22.34.35:506][143]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-22.34.35:508][143]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.02.10-22.34.35:508][143]MapCheck: New page: Map Check
[2023.02.10-22.34.35:508][143]LightingResults: New page: Lighting Build
[2023.02.10-22.34.35:513][143]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.10-22.34.35:514][143]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2023.02.10-22.34.35:515][143]LogWorld: UWorld::CleanupWorld for Bedroom_Map, bSessionEnded=true, bCleanupResources=true
[2023.02.10-22.34.35:516][143]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-22.34.35:521][143]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.02.10-22.34.35:526][143]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.02.10-22.34.35:529][143]LogAudio: Display: Audio Device (ID: 1) registered with world 'Bedroom_Map'.
[2023.02.10-22.34.35:529][143]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.10-22.34.35:529][143]LogAIModule: Creating AISystem for world Bedroom_Map
[2023.02.10-22.34.35:537][143]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.10-22.34.35:543][143]LogUObjectHash: Compacting FUObjectHashTables data took   0.44ms
[2023.02.10-22.34.35:549][143]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.10-22.34.35:549][143]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.075ms to complete.
[2023.02.10-22.34.35:549][143]LogFileHelpers: Loading map 'Bedroom_Map' took 0.076
[2023.02.10-22.34.53:510][141]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2023.02.10-22.35.14:233][141]LogSlate: Window 'Content Browser' being destroyed
[2023.02.10-22.35.14:239][141]LogSlate: Window 'Content Browser' being destroyed
[2023.02.10-22.35.27:592][590]LogSlate: Window 'Content Browser' being destroyed
[2023.02.10-22.35.27:598][590]LogSlate: Window 'Content Browser' being destroyed
[2023.02.10-22.35.28:599][703]LogSlate: Window 'Bridge' being destroyed
[2023.02.10-22.35.28:605][703]LogSlate: Window 'Bridge' being destroyed
[2023.02.10-22.35.28:605][703]LogWebBrowser: Closing browser during destruction, this may cause a later crash.
[2023.02.10-22.35.28:605][703]LogWebBrowser: Deleting browser for Url=file:///C:/Program%20Files/Epic%20Games/UE_5.1/Engine/Plugins/Bridge/ThirdParty/megascans/index.html?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6ImZyZWRlcmlvdDIyQGdtYWlsLmNvbSIsInNjb3BlIjpbImRlZmF1bHQ6dXNlciIsIm1lZ2FzY2Fuczp1c2VyIl0sImVwaWNBY2NvdW50SWQiOiJhMTYwODc2YWVmZDY0NThmYmQ1MGNhNjM3YzZkNGRlNCIsImlzVW5yZWFsRVVMQUFjY2VwdGVkIjp0cnVlLCJpc0VwaWNBY2NvdW50Ijp0cnVlLCJxdWl4ZWxBY2NvdW50SWQiOiJmZmFiMzgxNy0yODBkLTQxOWItYjJjYy03NWI4ZmJiMDI1ZGEiLCJyZWFsbSI6Im1lZ2FzY2FucyIsImV1bGFzQWNjZXB0ZWQiOlsidWUiLCJlcGljX2NvbnRlbnQiXSwiaWF0IjoxNjc2MDY2OTcxLCJleHAiOjE2NzYwOTU3NzEsImlzcyI6InF1aXhlbC1zc28tcHJvZCIsImp0aSI6IjYwMmVhNGRhLTNjZTgtNDUzZi05Y2M2LTBiNDE5YzYwOGMwZiJ9.fX8bn1wJiwO_kL5eXUBAOKvZjEBgyo0ttAt-dO4cd6Hi1RKMa6mNeincT-RWnccsX-Gj_FClBnGDes4bNe2Yp-7BM-ZV5FriWz2AxZJF9tXHR7a1afpdBr2_SlWirV9ylFjw1XKkD9yS-LX8ovc4HtUIocx2P0VTbXbUc23_cLbFFLNsm9-SQ5CYXsQEtwCUyzKYkDgRmzMu9btJwR5MRFqKzK1IydetRrpoPj8tGmCSc67-ngVCi17HEnhRVqTUr2WbBn-TTatPMMcTdP2V9snIwjJz7D5XP4S3C_Hj4BWa2GWsuBHd2albFQfUyX7bJXYcGUG2QyBPAxJzaz8QpA&refreshToken=OTU5Y2FiZWQtNTcyYi00NTJmLTk2M2UtMWVmM2UwMWYzY2Qx#/megascans/local?category=local_downloaded.
[2023.02.10-22.35.32:111][118]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find Brush 'ContentBrowser.ListViewFolderIcon.Base'.'
[2023.02.10-22.35.32:111][118]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find Brush 'ContentBrowser.ListViewFolderIcon.Mask'.'
[2023.02.10-22.35.36:475][583]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.10-22.35.36:532][583]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.006341 seconds
[2023.02.10-22.35.36:533][583]LogSerialization: UsePackageTrailer: 'true'
[2023.02.10-22.35.36:534][583]LogSavePackage: Moving output files for package: /Game/Megascans/3D_Assets/Wooden_Chair_ukipagtbw/MI_Wooden_Chair_ukipagtbw_2K
[2023.02.10-22.35.36:534][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MI_Wooden_Chair_ukipagtbw_2K0CB25A4146683C35F98960A73BF6659B.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/3D_Assets/Wooden_Chair_ukipagtbw/MI_Wooden_Chair_ukipagtbw_2K.uasset'
[2023.02.10-22.35.36:537][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material/M_MS_Default_Material
[2023.02.10-22.35.36:537][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Default_Material3D1BB35547E77365B84610A2C32B6518.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material/M_MS_Default_Material.uasset'
[2023.02.10-22.35.36:539][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSTextures/WhitePlaceholder
[2023.02.10-22.35.36:539][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/WhitePlaceholder37B171AB4F517DB5849B7C96066150C9.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSTextures/WhitePlaceholder.uasset'
[2023.02.10-22.35.36:539][583]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Megascans/MSPresets/MSTextures/White" FILE="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSTextures/White.uasset" SILENT=true
[2023.02.10-22.35.36:541][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSTextures/White
[2023.02.10-22.35.36:541][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/White15B5BE7449F46DC210F38DB7D7A3C2AE.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSTextures/White.uasset'
[2023.02.10-22.35.36:542][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSTextures/Placeholder_Normal
[2023.02.10-22.35.36:542][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/Placeholder_Normal93EA83A540A33638B054508BE62043D3.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSTextures/Placeholder_Normal.uasset'
[2023.02.10-22.35.36:543][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSTextures/Placeholder
[2023.02.10-22.35.36:543][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/Placeholder1BA5331344B174B23C07B2B825A0B870.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSTextures/Placeholder.uasset'
[2023.02.10-22.35.36:545][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSTextures/FlatNormal
[2023.02.10-22.35.36:545][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/FlatNormal41CA4600486A17469D89688336CF1BEC.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSTextures/FlatNormal.uasset'
[2023.02.10-22.35.36:546][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSTextures/BlackPlaceholder
[2023.02.10-22.35.36:546][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/BlackPlaceholderF6F2DD344106DCE29A542C85664F8F86.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSTextures/BlackPlaceholder.uasset'
[2023.02.10-22.35.36:547][583]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Megascans/MSPresets/MSTextures/Black" FILE="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSTextures/Black.uasset" SILENT=true
[2023.02.10-22.35.36:548][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSTextures/Black
[2023.02.10-22.35.36:548][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/Black9920566E486B6997257634A9361CEF7E.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSTextures/Black.uasset'
[2023.02.10-22.35.36:549][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSVTTextures/WhitePlaceholder
[2023.02.10-22.35.36:549][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/WhitePlaceholder655660E84B953E5602AA20BA829767A7.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSVTTextures/WhitePlaceholder.uasset'
[2023.02.10-22.35.36:551][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSVTTextures/Placeholder_Normal
[2023.02.10-22.35.36:551][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/Placeholder_Normal74AE0250445FD3BEBB9681BFF1DFE935.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSVTTextures/Placeholder_Normal.uasset'
[2023.02.10-22.35.36:560][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSVTTextures/DefaultDiffuse
[2023.02.10-22.35.36:560][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/DefaultDiffuseB678284A41B209170EBFB0A9D8D5C7B6.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSVTTextures/DefaultDiffuse.uasset'
[2023.02.10-22.35.36:562][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/MSVTTextures/BlackPlaceholder
[2023.02.10-22.35.36:562][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/BlackPlaceholder1C4AB20E427623436F6A6C933FDA5A18.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/MSVTTextures/BlackPlaceholder.uasset'
[2023.02.10-22.35.36:570][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Billboard_Material/M_MS_Billboard_Material
[2023.02.10-22.35.36:570][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Billboard_Material6E5A72F1439771D290D3919739BA67DA.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Billboard_Material/M_MS_Billboard_Material.uasset'
[2023.02.10-22.35.36:577][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material
